subj,trial,condition,target,fb_true,respond,error,trial_duration,fb_time,fb,conf,fb_offset,viewAmount
Test_14,23,FB,-149.525,250.436,194.72788,45.20288,65.08083333,23.15916667,27.91431,0.6869976,-222.52169,0
Test_14,24,FB,172.33234,106.6452,-204.6586,32.32626,59.14166667,22.13333333,18.38249,0.8829951,-88.26271,0
Test_14,25,FB,192.7911,279.9662,-230.8926,38.1015,58.30833333,24.075,-21.41346,0.8019961,-301.37966,0
Test_14,26,FB,-282.75046,64.64965,304.91092,22.16046,83.855,40.54583333,5.629151,0.8659953,-59.020499,0
Test_14,27,FB,322.0688,257.7195,-290.300919,-31.767881,62.9575,32.69166667,0,0.6719978,-257.7195,0
Test_14,28,FB,-89.359189,116.4028,132.71814,-43.358951,69.325,69.325,-48.59372,0.6509981,-164.99652,0
Test_14,29,FB,43.5546,318.0609,-97.03801,53.48341,42.575,12.41083333,-9.22941,0.6239984,-327.29031,0
Test_14,30,FB,-173.2694,98.19335,175.4328,2.1634,61.28083333,26.7675,-22.43527,0.809996,-120.62862,0
Test_14,31,FB,143.5996,259.4983,-169.5779,25.9783,56.55083333,22.40666667,-3.63728,0.7379969,-263.13558,0
Test_14,32,FB,101.35564,52.98093,-161.20483,59.84919,54.61916667,18.22416667,-30.96952,0.8359957,-83.95045,0
Test_14,33,FB,50.7238,203.0766,-68.811,18.0872,31.48,11.59083333,10.65298,0.654998,-192.42362,0
Test_14,34,FB,287.5476,9.10714,-218.7328,-68.8148,60.44416667,36.85166667,-40.75838,0.6029987,-49.86552,0
Test_14,35,FB,119.44949,255.3782,-161.3449,41.89541,43.96333333,20.4675,7.525141,0.6849976,-247.853059,0
Test_14,36,FB,-321.5633,47.03683,286.4176,-35.1457,90.9925,45.44833333,-18.75734,0.6079986,-65.79417,0
Test_14,37,FB,15.7751,195.0076,-27.4969,11.7218,21.11083333,8.8975,0,0.8409956,-195.0076,0
Test_14,38,FB,-209.3821,8.942742,196.03474,-13.34736,109.75,43.2175,-15.7661,0.7499968,-24.708842,0
Test_14,39,FB,-270.6273,170.4048,247.9848,-22.6425,92.15666667,39.11166667,-43.97226,0.6879976,-214.37706,0
Test_14,40,FB,273.1383,319.1305,-250.305,-22.8333,51.44166667,30.35833333,-1.830408,0.5639992,-320.960908,0
Test_14,41,FB,151.99428,215.2533,-198.56206,46.56778,34.71666667,14.18333333,-25.97469,0.7119973,-241.22799,0
Test_14,42,FB,-160.6668,11.84983,157.66016,-3.00664,39.15,17.04166667,-22.2085,0.6839976,-34.05833,0
Test_14,43,FB,215.0738,173.2196,-190.2105,-24.8633,59.78333333,26.66666667,43.77492,0.7789964,-129.44468,0
Test_14,44,FB,-18.4648,39.76612,63.3595,44.8947,29.34166667,10.74166667,20.16675,0.8659953,-19.59937,0
Test_14,45,FB,244.3887,218.3514,-169.23543,-75.15327,53.225,32.325,-62.68393,0.580999,-281.03533,0
Test_14,46,FB,-0.68622,143.6596,-9.15838,-9.8446,34.60833333,2.416666667,-33.74067,0.420001,-177.40027,0
Test_14,47,FB,122.90866,307.583,-150.93288,28.02422,32.39166667,13.25,13.60818,0.7799964,-293.97482,0
Test_14,48,FB,-166.34968,116.2861,212.33804,45.98836,44.15833333,17.96666667,21.21544,0.7169972,-95.07066,0
Test_14,49,FB,307.50895,329.6802,-306.30416,-1.20479,59.6,31.55833333,0,0.8279958,-329.6802,0
Test_14,50,FB,-159.49983,147.8159,129.2074,-30.29243,32.95,18.15,-60.42221,0.7719965,-208.23811,0
Test_14,51,FB,-82.7104,279.4455,151.34391,68.63351,34.6,12.01666667,44.37469,0.5819989,-235.07081,0
Test_14,52,FB,345.84765,149.7579,-297.3318,-48.51585,83.55833333,37.65833333,-38.99965,0.5469994,-188.75755,0
Test_14,53,FB,299.09743,0.09923901,-315.66808,16.57065,70.7,30.46666667,0,0.8549954,-0.09923901,0
Test_14,54,FB,91.49599,180.7228,-81.05421,-10.44178,23.975,14.54166667,6.776587,0.7069973,-173.946213,0
Test_14,55,FB,-179.00612,11.54278,200.92246,-21.91634,54.675,54.675,12.60003,0.6959975,1.05725,0
Test_14,56,FB,-62.59764,203.326,79.259709,16.662069,22.43333333,9.266666667,-6.748777,0.8809951,-210.074777,0
Test_14,57,FB,-14.72265,27.7188,23.95894,9.23629,20.625,3.908333333,-34.19556,0.5299996,-61.91436,0
Test_14,58,FB,-233.62524,155.7585,267.03139,33.40615,55.975,23.425,17.38024,0.6329983,-138.37826,0
Test_14,59,FB,-193.57829,3.942341,203.62542,10.04713,43.4,19.05833333,-11.75333,0.6599979,-15.695671,0
Test_14,60,FB,-146.35219,190.5988,172.41638,26.06419,36.55833333,17.31666667,-4.603611,0.6429982,-195.202411,0
Test_14,61,FB,-128.8941,350.6292,157.42817,28.53407,33.025,15.46666667,20.70152,0.6449981,-329.92768,0
Test_14,62,FB,-350.27206,196.6417,430.69559,80.42353,90.63333333,39.61666667,35.9539,0.5209997,-160.6878,0
Test_14,63,FB,-283.0562,78.82494,230.81398,-52.24222,60.31666667,28.60833333,1.96833,0.4780003,-76.85661,0
Test_14,64,FB,260.73205,190.5719,-263.20145,2.4694,48.31666667,24.99166667,24.82582,0.7109973,-165.74608,0
Test_14,65,FB,273.34214,109.5404,-284.77508,11.43294,46.25,23.04166667,15.28099,0.7579967,-94.25941,0
Test_14,66,FB,-162.10891,287.6176,191.9543,-29.84539,29.25,29.25,-10.67788,0.6429982,-298.29548,0
Test_14,67,FB,13.5987,112.8277,-50.1077,36.509,16.28333333,5.383333333,7.582854,0.7969962,-105.244846,0
Test_14,68,FB,-36.116,299.2778,42.2054,6.0894,19.9,4.641666667,-25.54723,0.8819951,-324.82503,0
Test_14,69,FB,274.67459,84.16127,-295.27024,20.59565,44.3,20,0,0.7949962,-84.16127,0
Test_14,70,FB,192.4933,261.7041,-244.0439,51.5506,32.95,11.04166667,-23.91177,0.654998,-285.61587,0
Test_14,71,FB,-314.6879,57.96441,242.76056,-71.92734,74.19166667,27.86666667,18.80327,0.5469994,-39.16114,0
Test_14,72,FB,-153.08116,149.3002,158.39136,5.3102,30.425,12.69166667,0,0.6439981,-149.3002,0
Test_14,73,FB,337.801881,320.2101,-340.3217,2.519819,55.40833333,27.69166667,29.37989,0.6449981,-290.83021,0
Test_14,74,FB,-7.98928,162.2025,26.367082,18.377802,13.85,2.508333333,-17.38318,0.8059961,-179.58568,0
Test_14,75,FB,318.66119,339.2194,-295.42513,-23.23606,46.16666667,24.26666667,14.95756,0.5539993,-324.26184,0
Test_14,76,FB,-140.38718,199.8087,172.00458,31.6174,38.6,13.80833333,0,0.5819989,-199.8087,0
Test_14,77,FB,257.3282,31.50519,-275.56074,18.23254,44.78333333,21.74166667,3.18375,0.6629979,-28.32144,0
Test_14,78,FB,74.96126,200.3161,-160.82994,85.86868,43.375,10.44166667,-63.95232,0.4180011,-264.26842,0
Test_14,79,FB,-294.43441,303.7082,285.67548,-8.75893,64.74166667,31.575,-16.07128,0.6309983,-319.77948,0
Test_14,80,FB,-319.7344,127.2594,361.62051,41.88611,66.14166667,29.79166667,14.67214,0.6349983,-112.58726,0
Test_14,81,FB,-208.6142,0.86769,229.36143,20.74723,51.98333333,20.325,1.904971,0.5919988,1.037281,0
Test_14,82,FB,-315.33885,174.1824,349.84324,34.50439,47.73333333,21.75833333,12.1484,0.5859989,-162.034,0
Test_14,83,FB,238.26742,22.14379,-309.94661,71.67919,50.95833333,21.575,-49.51734,0.7519968,-71.66113,0
Test_14,84,FB,-247.60838,139.9517,225.7547,-21.85368,41.00833333,19.725,-35.29459,0.7129973,-175.24629,0
Test_14,85,FB,42.9617,295.7827,-91.23336,48.27166,18.98333333,6.466666667,-19.88496,0.8239958,-315.66766,0
Test_14,86,FB,263.6343,83.96587,-316.6452,53.0109,51.14166667,21.575,-14.40979,0.7099973,-98.37566,0
Test_14,87,FB,-303.141343,234.4523,326.5873,23.445957,48.55,25.00833333,0,0.5819989,-234.4523,0
Test_14,88,FB,148.7486,81.01366,-187.2994,38.5508,38.88333333,14.45833333,0,0.6789977,-81.01366,0
Test_14,89,FB,-242.9932,236.0548,219.6999,-23.2933,48.1,24.375,10.30757,0.5539993,-225.74723,0
Test_14,90,FB,-277.97573,65.23671,266.74777,-11.22796,57.71666667,25.93333333,-26.83982,0.6209984,-92.07653,0
Test_14,91,FB,85.05334,218.6208,-121.40431,36.35097,26.41666667,10.425,4.751786,0.7429969,-213.869014,0
Test_14,92,FB,-323.3566,33.4054,321.4989,-1.8577,51.69166667,23.775,-18.69185,0.7709965,-52.09725,0
Test_14,93,FB,64.1537,188.4218,-87.3536,23.1999,18.79166667,8.383333333,14.23018,0.6859976,-174.19162,0
Test_14,94,FB,-174.42282,21.74606,211.82305,37.40023,43.58333333,15.80833333,19.03619,0.6199985,-2.70987,0
Test_14,95,FB,-213.16315,219.7926,241.48757,28.32442,48.81666667,22.03333333,-7.740518,0.6229984,-227.533118,0
Test_14,96,FB,-9.6151,60.71569,59.5858,49.9707,17.79166667,3.541666667,-8.58961,0.7599967,-69.3053,0
Test_14,97,FB,220.8648,251.8955,-201.8033,-19.0615,39.46666667,20,36.3998,0.731997,-215.4957,0
Test_14,98,FB,331.632,89.2594,-212.67406,-118.95794,47.90833333,33.35,34.13703,0.6199985,-55.12237,0
Test_14,99,FB,-234.84489,30.14429,274.2679,39.42301,58.94166667,24.675,0,0.654998,-30.14429,0
Test_14,100,FB,-135.65351,248.0913,152.58895,16.93544,30.7,14.55833333,-7.258074,0.6769977,-255.349374,0
Test_14,101,FB,58.98695,347.8031,-121.2111,62.22415,17.075,5.558333333,-27.63359,0.7469968,-375.43669,0
Test_14,102,FB,-240.48784,147.7796,255.01406,14.52622,42.29166667,19.925,3.268189,0.8049961,-144.511411,0
Test_14,103,FB,197.48184,324.4374,-223.67848,26.19664,33.275,15.08333333,-8.527812,0.7479968,-332.965212,0
Test_14,104,FB,128.58095,129.8223,-147.13175,18.5508,25.225,11.03333333,11.30495,0.6449981,-118.51735,0
Test_14,105,FB,310.09173,309.2179,-299.81427,-10.27746,48.18333333,25.31666667,41.9468,0.6459981,-267.2711,0
Test_14,106,FB,192.5224,149.3884,-219.66665,27.14425,36.16666667,16.11666667,7.082565,0.730997,-142.305835,0
Test_14,107,FB,-296.79639,314.8953,222.98797,-73.80842,40.675,25.41666667,19.84309,0.5999987,-295.05221,0
Test_14,108,FB,252.7061,54.0906,-266.5099,13.8038,40.95833333,22.45833333,8.361356,0.7239971,-45.729244,0
Test_14,109,FB,-74.6062,226.2631,107.3274,32.7212,19.35,7.875,-30.92504,0.6239984,-257.18814,0
Test_14,110,FB,48.4573,50.41948,-90.741566,42.284266,14.39166667,5.85,-6.617471,0.8659953,-57.036951,0
Test_14,111,FB,58.8347,214.815,-134.5449569,75.7102569,32,7.8,-59.32172,0.7789964,-274.13672,0
Test_14,112,FB,65.7793,347.324,-115.8861,50.1068,28.2,10.28333333,-3.512846,0.8429956,-350.836846,0
Test_14,113,FB,-353.7324,147.4702,347.8995,-5.8329,53.625,25.00833333,-17.97215,0.8049961,-165.44235,0
Test_14,114,FB,-100.69357,302.8195,129.85912,29.16555,20.275,8.9,0,0.658998,-302.8195,0
Test_14,115,FB,-295.3241,116.9356,235.6873,-59.6368,42.63333333,23.1,25.19361,0.4010013,-91.74199,0
Test_14,116,FB,324.61977,201.1973,-392.83042,68.21065,63.275,23.85,-27.72612,0.730997,-228.92342,0
Test_14,117,FB,-241.92069,346.1997,306.52743,64.60674,51.78333333,16.34166667,14.7092,0.6779977,-331.4905,0
Test_14,118,FB,-191.0635,223.7441,223.2244,32.1609,45.41666667,19.53333333,-3.084714,0.6189985,-226.828814,0
Test_14,119,FB,27.9633,66.1917,-65.75205,37.78875,17.91666667,6.958333333,-32.95,0.734997,-99.1417,0
Test_14,120,FB,48.9295,218.6252,-139.4116,90.4821,19.95,6.125,-62.54963,0.7019974,-281.17483,0
Test_14,121,FB,264.87465,49.78094,-279.62772,14.75307,36.79166667,18.43333333,26.52374,0.7109973,-23.2572,0
Test_14,122,FB,-254.961,237.9123,276.8956,21.9346,42.80833333,18.33333333,9.175429,0.7699965,-228.736871,0
Test_14,123,FB,263.19017,66.44005,-321.29278,58.10261,49.33333333,20.88333333,-50.08023,0.7759964,-116.52028,0
Test_14,124,FB,246.17024,189.2622,-292.9072,46.73696,45.625,19.26666667,27.70678,0.7099973,-161.55542,0
Test_14,125,FB,-80.15662,8.620719,114.95914,34.80252,21.00833333,7.691666667,-16.3049,0.7799964,-24.925619,0
Test_14,126,FB,-108.41749,203.6171,133.72357,25.30608,31.75,11.36666667,0,0.7019974,-203.6171,0
Test_14,127,FB,-171.36436,4.837368,168.38601,-2.97835,28.05833333,13.26666667,-14.78804,0.8149959,-19.625408,0
Test_14,128,FB,-59.97427,174.4845,124.01987,64.0456,19.79166667,6.4,-7.042427,0.6399982,-181.526927,0
Test_14,129,FB,-53.0031,18.40136,86.29329,33.29019,14.90833333,6.308333333,-26.74493,0.811996,-45.14629,0
Test_14,130,FB,216.30833,181.6826,-219.45525,3.14692,35.73333333,17.225,18.34718,0.7899963,-163.33542,0
Test_14,131,FB,-117.69936,22.5666,182.5644,64.86504,35.08333333,11.21666667,19.02744,0.656998,-3.53916,0
Test_14,132,FB,46.0537,244.6004,-95.5994,49.5457,17.96666667,5.941666667,-11.94809,0.6959975,-256.54849,0
Test_14,133,FB,-22.52133,47.61963,58.43815,-35.91682,16.48333333,16.48333333,-33.2519,0.9059948,-80.87153,0
Test_14,134,FB,121.1991,217.1709,-173.87183,52.67273,29.65833333,11.125,-19.94975,0.7949962,-237.12065,0
Test_14,135,FB,88.76148,17.42729,-121.01135,32.24987,21.00833333,7.416666667,0.5849059,0.7839963,-16.8423841,0
Test_14,136,FB,-119.43818,188.3765,107.4198,-12.01838,23.325,12.51666667,-45.39315,0.7559967,-233.76965,0
Test_14,137,FB,340.92679,349.8938,-357.32215,16.39536,47.90833333,20.89166667,-10.23382,0.7009974,-360.12762,0
Test_14,138,FB,-315.7593,155.0199,292.57712,-23.18218,58.075,30.64166667,9.474792,0.5429994,-145.545108,0
Test_14,139,FB,-274.077128,296.8799,227.76487,-46.312258,38.55,21.80833333,12.59129,0.5449994,-284.28861,0
Test_14,140,FB,-322.4831,47.15717,326.9518,4.4687,46.10833333,19.66666667,-8.720215,0.6379982,-55.877385,0
Test_14,141,FB,-95.3305,215.4988,132.6256,37.2951,22.84166667,9.366666667,-3.530362,0.6369982,-219.029162,0
Test_14,142,FB,269.7276,42.28429,-320.0728,50.3452,41.65,18.44166667,11.693,0.6819977,-30.59129,0
Test_14,143,FB,-187.91615,196.5513,221.36957,33.45342,35.90833333,15.65833333,10.53381,0.7189972,-186.01749,0
Test_14,144,FB,70.1555,31.86842,-118.869595,48.714095,17.5,6.95,-1.914314,0.6489981,-33.782734,0
Test_14,145,FB,56.9147,182.6868,-120.8258,63.9111,19.75,6.116666667,-4.354416,0.7909963,-187.041216,0
Test_14,146,FB,89.6241,314.3035,-103.146,13.5219,19.29166667,11.025,17.28975,0.8619953,-297.01375,0
Test_14,147,FB,160.601377,150.574,-198.12821,37.526833,26.9,11.54166667,0,0.7699965,-150.574,0
Test_14,148,FB,236.16009,300.2101,-290.8252,54.66511,43.6,15.33333333,0,0.6749977,-300.2101,0
Test_14,149,FB,-311.5048,90.53322,309.7357,-1.7691,48.175,23.38333333,10.25221,0.7449968,-80.28101,0
Test_14,150,FB,31.2958,246.9589,-91.0216,59.7258,15.46666667,5.95,-13.54539,0.730997,-260.50429,0
Test_14,151,FB,-31.86588,61.0468,67.28241,35.41653,20.31666667,7.425,3.329712,0.729997,-57.717088,0
Test_14,152,FB,-133.8783,244.4293,171.4348,37.5565,29.19166667,11.20833333,1.362072,0.6829976,-243.067228,0
Test_14,153,FB,41.1536,54.49907,-99.1704,58.0168,19.9,7.05,9.501691,0.7089973,-44.997379,0
Test_14,154,FB,-223.237,215.1831,253.9644,30.7274,40.06666667,18.05833333,15.39878,0.7739965,-199.78432,0
Test_14,155,FB,-245.0989,71.84933,303.1715,58.0726,47.61666667,14.975,11.48423,0.7269971,-60.3651,0
Test_14,156,FB,-254.0456,290.5283,285.3724,31.3268,47.25,20.65,-2.525637,0.6029987,-293.053937,0
Test_14,157,FB,0.7059,134.4825,-74.8109,74.105,13.8,0.1,-27.43567,0.7609966,-161.91817,0
Test_14,158,FB,-49.5046,276.6144,87.31764,37.81304,19.475,6.308333333,-83.86598,0.3830015,-360.48038,0
Test_14,159,FB,102.6563,79.37303,-197.89066,95.23436,43.19166667,11.775,-24.85703,0.6989974,-104.23006,0
Test_14,160,FB,43.8459,222.8963,-93.7362,49.8903,14.925,6.591666667,-9.987182,0.6599979,-232.883482,0
Test_14,161,FB,-189.82429,145.4871,229.471914,39.647624,27.76666667,11.125,0,0.577999,-145.4871,0
Test_14,162,FB,72.1114,329.261,-160.1576,88.0462,26.80833333,7.608333333,-2.984207,0.7869963,-332.245207,0
Test_14,163,FB,-204.0176,121.2141,238.0197,34.0021,34.29166667,13.8,0,0.7139972,-121.2141,0
Test_14,164,FB,-81.6818,325.0349,138.30174,56.61994,22.34166667,7.791666667,12.52241,0.6599979,-312.51249,0
Test_14,165,FB,71.0614,151.3497,-49.8291,-21.2323,24.79166667,6.766666667,49.95081,0.8399956,-101.39889,0
Test_14,166,FB,-325.812,0.1685085,321.4653,-4.3467,43.31666667,21.11666667,-4.272045,0.5279996,-4.4405535,0
Test_14,167,FB,68.8713,156.8799,-131.5793,62.708,32.75833333,18.625,0,0.7139972,-156.8799,0
Test_14,168,FB,-271.9111,328.1487,227.5613,-44.3498,37.575,20.1,27.48068,0.5,-300.66802,0
Test_14,169,FB,-263.1319,64.58828,202.79882,-60.33308,39.34166667,25.46666667,-59.75738,0.7539967,-124.34566,0
Test_14,170,FB,-258.6601,195.9327,297.51745,38.85735,40.95833333,16.525,0,0.7239971,-195.9327,0
Test_14,171,FB,-289.44337,34.63442,249.93044,-39.51293,31.95,17.675,61.44188,0.4510006,26.80746,0
Test_14,172,FB,-180.35913,142.6502,202.65748,22.29835,31.75833333,14.91666667,1.22977,0.5,-141.42043,0
Test_14,173,FB,299.21945,307.1677,-326.32646,27.10701,57.225,26.025,-19.48673,0.6779977,-326.65443,0
Test_14,174,FB,-319.26954,119.5132,336.02568,16.75614,46.35833333,20.03333333,1.883817,0.7279971,-117.629383,0
Test_14,175,FB,83.38522,315.1603,-105.95957,22.57435,21.03333333,9.191666667,21.8439,0.7949962,-293.3164,0
Test_14,176,FB,324.47525,132.7655,-339.287211,14.811961,43.75,21.20833333,-23.01549,0.6689978,-155.78099,0
Test_14,177,FB,-121.18533,318.9741,173.80373,52.6184,33.25,14.86666667,11.7475,0.6789977,-307.2266,0
Test_14,178,FB,-57.01972,145.9388,77.07633,20.05661,16.20833333,5.85,-10.27069,0.8799951,-156.20949,0
Test_14,179,FB,158.73631,342.8218,-189.04327,30.30696,30.45833333,13.43333333,-35.37146,0.8019961,-378.19326,0
Test_14,180,FB,-335.7873,141.8131,292.8657,-42.9216,38.76666667,20.98333333,-20.36944,0.7209972,-162.18254,0
Test_14,181,FB,-212.5533,48.85283,254.1885,41.6352,41.05833333,15.75,59.46904,0.4170011,10.61621,0
Test_14,182,FB,205.0071,234.7928,-225.3745,20.3674,31.775,16.75,0,0.6889976,-234.7928,0
Test_14,183,FB,21.621,73.49763,-65.1585,43.5375,11.26666667,4.175,-2.042126,0.8189959,-75.539756,0
Test_14,184,FB,338.5798,247.9454,-295.8722,-42.7076,47.375,27.30833333,14.60986,0.5199997,-233.33554,0
Test_14,185,FB,299.3322,123.4773,-343.4226,44.0904,51.725,20.16666667,-4.294006,0.5379995,-127.771306,0
Test_14,186,FB,176.7075,264.9785,-248.33141,71.62391,30.95,10.625,-25.80796,0.6629979,-290.78646,0
Test_14,187,FB,-111.288659,58.04304,101.11914,-10.169519,19.29166667,9.183333333,-47.75896,0.7089973,-105.802,0
Test_14,188,FB,216.19906,175.0803,-262.60673,46.40767,37.56666667,16.08333333,-39.0714,0.7429969,-214.1517,0
Test_14,189,FB,-283.04508,320.1316,297.13598,14.0909,36.26666667,17.125,-3.926407,0.7809964,-324.058007,0
Test_14,190,FB,166.06071,127.4291,-201.155654,35.094944,23.625,10.675,4.309805,0.6999974,-123.119295,0
Test_14,191,noFB,-263.24098,305.7957,261.09521,-2.14577,34.50833333,34.50833333,0,0.5919988,-305.7957,0
Test_14,192,noFB,-179.567,97.43753,193.2953,13.7283,26.55,26.55,0,0.6409982,-97.43753,0
Test_14,193,noFB,-167.8857,288.4874,177.6987,9.813,24.89166667,24.89166667,0,0.7539967,-288.4874,0
Test_14,194,noFB,299.9132,60.3234,-330.9008,30.9876,47.70833333,47.70833333,0,0.7379969,-60.3234,0
Test_14,195,noFB,173.3617,259.489,-279.0982,105.7365,38.69166667,38.69166667,0,0.6879976,-259.489,0
Test_14,196,noFB,-242.478572,352.7411,254.4587,11.980128,45.33333333,45.33333333,0,0.6949975,-352.7411,0
Test_14,197,noFB,-39.04,189.1894,78.3701,39.3301,16.56666667,16.56666667,0,0.7629966,-189.1894,0
Test_14,198,noFB,317.1719,358.7661,-323.7274,6.5555,41.51666667,41.51666667,0,0.7679965,-358.7661,0
Test_14,199,noFB,-0.404,204.1681,-1.7213,-2.1253,5.375,5.375,0,0.9399943,-204.1681,0
Test_14,200,noFB,306.18397,30.77579,-323.963079,17.779109,35.70833333,35.70833333,0,0.734997,-30.77579,0
Test_15,1,noFB,-293.4764,89.97926,285.8306,-7.6458,63.89183333,63.89183333,0,0.9299945,-89.97926,0
Test_15,2,noFB,-245.8147,264.4652,243.0543,-2.7604,46.466,46.466,0,0.884995,-264.4652,0
Test_15,3,noFB,259.64981,68.74529,-257.6137,-2.03611,49.4275,49.4275,0,0.8389956,-68.74529,0
Test_15,4,noFB,105.025,271.1362,-142.988,37.963,34.89583333,34.89583333,0,0.9039948,-271.1362,0
Test_15,5,noFB,32.1911,86.12449,-67.208,35.0169,23.60333333,23.60333333,0,0.8669953,-86.12449,0
Test_15,6,noFB,-309.1184,249.5566,311.8597,2.7413,54.19583333,54.19583333,0,0.7159972,-249.5566,0
Test_15,7,noFB,-2.8721,61.62679,30.5634,27.6913,16.11,16.11,0,0.8509955,-61.62679,0
Test_15,8,noFB,109.6338,248.1292,-141.4661,31.8323,32.8625,32.8625,0,0.8279958,-248.1292,0
Test_15,9,noFB,-265.3005,56.15121,282.9159,17.6154,52.20416667,52.20416667,0,0.884995,-56.15121,0
Test_15,10,noFB,69.3205,243.2474,-112.2258,42.9053,32.03333333,32.03333333,0,0.9039948,-243.2474,0
Test_15,11,FB,272.84912,50.99677,-258.68033,-14.16879,47.57333333,18.52166667,39.56379,0.9059948,-11.43298,0
Test_15,12,FB,326.3036,267.1227,-317.1056,-9.198,49.3375,22.595,35.72596,0.658998,-231.39674,0
Test_15,13,FB,-275.8337,111.2772,343.8227,67.989,52.39083333,21.02916667,27.0661,0.7119973,-84.2111,0
Test_15,14,FB,112.45087,357.2314,-159.61608,47.16521,34.34666667,11.02583333,-27.0731,0.8339957,-384.3045,0
Test_15,15,FB,-155.9981,158.6569,242.41039,86.41229,41.2875,13.805,27.35032,0.7109973,-131.30658,0
Test_15,16,FB,-64.4539,51.6354,157.83817,93.38427,37.1175,7.968333333,-31.60416,0.8149959,-83.23956,0
Test_15,17,FB,278.44632,281.3732,-289.13388,10.68756,58.03666667,20.37,13.23569,0.3030025,-268.13751,0
Test_15,18,FB,184.16255,112.5245,-210.09635,25.9338,39.06833333,14.37333333,18.04969,0.270003,-94.47481,0
Test_15,19,FB,-169.46688,292.3503,245.09863,75.63175,35.38333333,12.06166667,28.90268,0.2540032,-263.44762,0
Test_15,20,FB,292.1799,176.8243,-321.1558,28.9759,47.85666667,18.0675,-44.62297,0.3800015,-221.44727,0
Test_15,21,FB,310.7617,109.7905,-332.3459,21.5842,57.85583333,19.27083333,44.94672,0.4300009,-64.84378,0
Test_15,22,FB,-57.0972,306.8015,134.6213,77.5241,27.215,7.048333333,12.6923,0.8229958,-294.1092,0
Test_15,23,FB,-249.2709,167.525,290.8652,41.5943,43.60416667,15.65416667,-8.076922,0.6469981,-175.601922,0
Test_15,24,FB,202.3044,17.96918,-255.7959,53.4915,44.32833333,16.20416667,-21.39034,0.5969988,-39.35952,0
Test_15,25,FB,-208.61316,165.858,292.8748,84.26164,43.99583333,14.3875,-20.38234,0.1960031,-186.24034,0
Test_15,26,FB,300.2399,49.80082,-324.7969,24.557,56.73666667,21.2025,31.24983,0.5299996,-18.55099,0
Test_15,27,FB,-20.9689,238.6549,73.4997,52.5308,21.29333333,5.194166667,0,0.9169946,-238.6549,0
Test_15,28,FB,112.059,80.64221,-187.5298,75.4708,32.57583333,11.58166667,-20.08405,0.8459955,-100.72626,0
Test_15,29,FB,-281.71016,221.7469,323.24502,41.53486,47.21583333,19.64083333,0,0.8709952,-221.7469,0
Test_15,30,FB,219.2379,66.7746,-283.5598,64.3219,46.73333333,15.645,-29.23674,0.7119973,-96.01134,0
